text,category,priority,text_fr
ongoing loan td auto finance became xxxxxxxx lost nearly six week work called tdaf offered put payment hold back foot letter hospital resumed payment last month received letter appears fake certified envelope date delivered different actual date delivered letter stated come nearly balloon payment would begin reposection envelope return receipt sign addressee getting back foot leaf position come balloon payment social security never told would pay back listed credit report charge due bank offering assistance covid,poor_quality,low,prêt en cours td auto finance est devenu xxxxxxxx perdu près de six semaines de travail appelé tdaf offert mettre le paiement retenir la lettre de pied hôpital a repris le paiement le mois dernier la lettre reçue apparaît fausse enveloppe certifiée date de livraison différente date réelle de livraison lettre déclarée venir presque le paiement par ballon commencerait la récupération enveloppe retour reçu signe destinataire récupérer la position de la feuille du pied venez paiement par ballon la sécurité sociale n'a jamais dit rembourserait les frais de rapport de crédit répertoriés dus offre bancaire assistance covid
lexis nexus giving bogus information lexis nexis credit report information given prospective employer resulted offered position employer informed getting job information provided lexis nexis tried getting touch nexus lexis nexis impossible reach lexis nexis refusing provide copy report instead send code number type completely useless code number way insisting following consumer law fact number providing fake,poor_quality,low,lexis nexus donne de fausses informations lexis nexis informations sur le rapport de solvabilité données à l'employeur potentiel ont abouti au poste proposé employeur informé obtenir des informations sur l'emploi fournies lexis nexis a essayé de le toucher lexis nexis impossible atteindre lexis nexis refuser de fournir une copie du rapport à la place envoyer le type de numéro de code complètement inutile numéro de code manière d'insister sur le droit de la consommation numéro de fait fournissant un faux
received numerous weekly daily call synchrony bank starting caller id indicates following number voicemail message left state call synchrony bank call customer service faster service bank account synchrony bank calling customer service automated teller request enter say full bank account full credit card full ssn last digit full ssn pull account order speak agent option another recording start asking want make payment account immediately asks enter debit card take three round asking personal information automated voice give option say clear front get speak customer service agent without giving personal information clear red flag scam fraud phone call synchrony bank real completely inappropriate require customer enter information phone identify people internet reporting receiving scam call synchrony bank waited hold minute finally got live person phone asked phone called gave fake name people trying get touch legitimate call would suspect debt collection voicemail state name person tryi,poor_quality,critical,reçu de nombreux appels quotidiens hebdomadaires synchronisation banque commençant l'identifiant de l'appelant indique le numéro suivant message vocal appel d'état gauche synchronisation appel bancaire service client service plus rapide synchronisation compte bancaire appel bancaire service client guichet automatique demande entrer dire compte bancaire complet carte de crédit complète ssn dernier chiffre complet ssn pull compte commander parler agent option un autre enregistrement commencer à demander vouloir créer un compte de paiement immédiatement demande entrer la carte de débit prendre trois tours demander des informations personnelles voix automatisée donner l'option dire clair avant obtenir parler agent du service client sans donner d'informations personnelles clair drapeau rouge escroquerie fraude appel téléphonique synchronisation banque réel complètement inapproprié exiger que le client entre des informations téléphone identifier les gens internet rapport recevoir un appel frauduleux banque de synchronisation attendu tenir minute enfin obtenu en direct personne téléphone demandé téléphone appelé a donné un faux nom les gens essayaient de se toucher appel légitime soupçonneraient le recouvrement de dettes messagerie vocale nom de l'état personne tryi
received certified check deposit td bank credit account person sent check requested transaction another transaction bank confirmed fund available use realized counterfeit certified check notified bank fraud department froze account said fund pending bank went ahead sent transaction even though second transaction sent monday bank immediately notify check counterfeit make fund available called day fund sent scam bank still went ahead pending transaction,poor_quality,critical,reçu dépôt de chèque certifié td compte de crédit bancaire personne envoyée chèque demandé transaction une autre transaction banque confirmée fonds disponible utilisation réalisée chèque certifié contrefait notifié service de fraude bancaire compte gelé ledit fonds en attente la banque a continué envoyé la transaction même si la deuxième transaction envoyée lundi la banque notifie immédiatement le chèque contrefait rend le fonds disponible appelé jour fonds envoyé arnaque la banque a toujours continué en attente de transaction
contacted equifax phone unauthorized hard inquiry made equifax credit account needed assistance investigating manner told agent would like submit dispute agent denied right submit request investigation gave go around told account live totally different state unauthorized inquiry came searching branch address shut creating fake account attempted information thus hard inquiry occured given information agent still insisted helping stressful situation asked confirmation number dispute investigate denied simply would infringing right,poor_quality,low,contacté téléphone Equifax demande sérieuse non autorisée fait compte de crédit Equifax aide nécessaire enquête manière dit à l'agent aimerait soumettre un litige agent refusé droit soumettre la demande enquête a fait le tour du compte dit en direct état totalement différent enquête non autorisée est venu chercher l'adresse de la succursale fermée créer un faux compte tentative d'information donc une enquête difficile a eu lieu étant donné l'agent d'information a toujours insisté pour aider la situation stressante a demandé le numéro de confirmation litige enquêter refusé serait simplement une violation du droit
numerous attempt fraudulent information deleted credit bureau requested delete account credit bureau due inaccuracy allege civil submitting complaint generic response sent back provided absolutely factual information valid defense decision remain unchanged stated decision falsely report information result credit card fraud identity theft engaging tactic using generic response without actually providing proof investigated claim well submitting information based feel based fact law routinely denied claim account removed credit even presented copy police report document fact victim fraud identity theft even provided name person theif response feel complaint civil person involved fail examine actual law govern case prove civil feel suddenly make case civil case simply wish actually charge account due criminal activity instead openly incorrectly demanded collect money legal system work immune consequence violating fair credit billing act fact least state statute north carolina directly defi,poor_quality,critical,nombreuses tentatives d'informations frauduleuses supprimées bureau de crédit demandé supprimer le compte bureau de crédit en raison d'une inexactitude alléguer une plainte civile réponse générique renvoyée fournie des informations absolument factuelles décision de défense valide rester inchangée décision déclarée faussement rapporter les informations résultat fraude à la carte de crédit vol d'identité tactique engageante en utilisant une réponse générique sans réellement fournir de preuve enquêté réclamation bien soumettre des informations basées sur le sentiment basé sur la loi régulièrement refusé réclamation compte supprimé crédit même présenté copie rapport de police document fait victime fraude vol d'identité même fourni nom personne vol réponse sentir plainte personne civile impliquée échouer examiner la loi actuelle gouverner le cas prouver civil se sentir soudainement faire cas civil cas simplement souhaiter réellement facturer le compte en raison d'une activité criminelle au lieu de cela ouvertement demandé à tort collecter de l'argent système juridique travail conséquence immunitaire violation de la loi sur la facturation du crédit équitable fait statut du moindre état caroline du nord directement défi
entered agreement install shade home woolsey fire everything removed home including drape shade living home much smoke damage staying installation supposed begin reality installation start nightmare began short installation substandard attached communication citibank explain detail come back time many shade defective paid initial payment back even started job took payment start job billed citibank immediately called say authorize payment job completed done correctly turned many problem french door first floor home none door could opened valence shade thick refused anything saying fault selected shade professional advised shade would work door even show right home called citibank dispute charge took month come back remove shade allow open door trusted would replace shade something comparable would work dispute started statement came replace shade absolute cheapest shade motor initially paid willing reimburse much cheaper product told come remove completely would go another company many ,poor_quality,critical,accord conclu installer ombre maison laine feu tout enlevé maison y compris drap ombre vie maison beaucoup de dégâts de fumée rester installation supposé commencer réalité installation début cauchemar a commencé installation courte communication attachée citibank expliquer détail revenir temps beaucoup ombre défectueux payé paiement initial retour même commencé travail a pris paiement début travail facturé citibank immédiatement appelé dire autoriser paiement travail terminé correctement tourné beaucoup problème porte française premier étage maison aucune porte pourrait ouvrir valence ombre épaisse refusé quoi que ce soit disant défaut ombre sélectionnée professionnel conseillé l'ombre fonctionnerait porte même montrer droit maison appelée citibank litige charge a pris un mois revenir enlever l'ombre permettre la porte ouverte de confiance remplacerait l'ombre quelque chose de comparable fonctionnerait conflit commencé déclaration est venu remplacer l'ombre absolu moteur d'ombre le moins cher initialement payé prêt à rembourser produit beaucoup moins cher dit venir retirer complètement irait dans une autre entreprise beaucoup
ca committed fraud company created fake loan number hired wa phone fax wa attempt collect placed name wife name fake loan never signed loan document approximately received notice demand intent foreclose right cure demanding letter attorney mailed disputing debt informing never applied loan requesting validate debt approximately received recently fabricated loan application name lender application missing signature application heloc signed copy application received copy application submitted second letter attorney drafted mailed informing collection attempt fraudulent demanding second time validate debt failed validate debt apparently disengaged business due fraud received letter either demanding money letter drafted attorney mailed via certified mail informing heloc loan paid full attorney requested release lien stop collection effort holding deed trust failed release heloc paid captured deed trust fraudulently demanding money refused accepted letter attorney proof payoff second notice,poor_quality,low,ca commis fraude entreprise créé faux numéro de prêt embauché wa téléphone fax wa tentative de collecte nom placé nom de la femme faux prêt jamais signé document de prêt approximativement reçu avis demande intention forclos droit guérison lettre exigeante avocat posté contestant la dette informant prêt jamais appliqué demandant valider la dette environ reçu récemment fabriqué demande de prêt nom du prêteur demande signature manquante demande heloc copie signée demande reçue copie demande soumise deuxième lettre avocat rédigé par courrier informant tentative de recouvrement frauduleux exigeant deuxième fois valider la dette a échoué valider la dette apparemment désengagé entreprise en raison de la fraude reçu lettre soit exigeant de l'argent lettre rédigée avocat envoyé par la poste par courrier certifié informant le prêt heloc payé en totalité par l'avocat a demandé la libération du privilège arrêter l'effort de recouvrement de l'acte de fiducie libération échouée heloc a payé la confiance de l'acte capturé exigeant frauduleusement de l'argent refusé lettre acceptée preuve d'avocat paiement deuxième avis
massive number per day robocalls number place claiming home mortgage one fake business call read script try hotswap lexington law credit repair claiming credit score preventing owning home reported call going month getting worse really really annoying,poor_quality,low,nombre massif d'appels automatisés par jour numéro lieu réclamant un prêt hypothécaire un faux appel professionnel lire le script essayer hotswap loi de lexington réparation de crédit réclamer une cote de crédit empêcher de devenir propriétaire d'une maison appel signalé qui se détériore un mois qui empire vraiment très ennuyeux
merchant accepted payment resume writing service via bank america credit card failed deliver complaint regard unfair banking practice bank america fraud dispute process contracted professional resume writer merchant update resume provide additional service payment merchant required full front online paid via bank america bofa credit card merchant failed deliver contract made excuse excuse would respond numerous attempt contact deliverable merchant delivered requested full refund would provide via email merchant agreed responded refund processed refund bofa credit card account started fraud claim bofa responded timely bofa request information signature month claim review period merchant responded bofa dispute claim root flimsy claim disclaimer note refund issued following development initial work product however deliver work product accept work product bofas claim department requested additional information within day including unreasonable request signed second opinion letter another q,poor_quality,low,"paiement accepté par le commerçant, paiement par carte de crédit, échec de la livraison de la plainte, concernant les pratiques bancaires déloyales, processus de litige de fraude de Bank America, rédacteur de CV professionnel contracté, mise à jour du commerçant, fourniture d'un service supplémentaire, paiement du commerçant requis, paiement complet en ligne, paiement via Bank America, carte de crédit Bofa, le commerçant a échoué à la livraison, le contrat a fait une excuse, l'excuse répondrait à de nombreuses tentatives, contacter le livrable, le commerçant livré demandé, le remboursement complet fournirait par courrier électronique, le commerçant a accepté le remboursement traité, le compte de carte de crédit Bofa a commencé la réclamation pour fraude, Bofa a répondu en temps opportun, la demande d'information de Bofa, la signature du mois, la période d'examen de la réclamation, le commerçant a répondu, la racine du litige, la réclamation fragile note de non-responsabilité remboursement émis après le développement du produit de travail initial, cependant livrer le produit de travail accepter le produit de travail le service de réclamation de bofas a demandé des informations supplémentaires dans la journée, y compris une demande déraisonnable signée une lettre de deuxième avis un autre q"
disputed portfolio recovery associate account responded false claim investigated complaint failed provide competent evidence alleged debt fake statement please investigate alleged transaction alleged statement fact delete knowledge false account,poor_quality,low,litige de recouvrement de portefeuille compte associé a répondu fausse réclamation enquêté plainte a échoué fournir des preuves compétentes dette présumée fausse déclaration veuillez enquêter sur la transaction présumée déclaration présumée fait supprimer la connaissance faux compte
unknown person used fake id withdrew person separate account hold td bank one teller transaction withdrawal physically made xxxxtd bank location address ny address bank location florida allege theft inside job routing account florida routing number one withdrawal taken personal checking account withdrawal taken florida business account account linked live bank florida total cash handed fraudster submitted different withdrawal slip none handwriting matched mine handwriting sloppy looked like scribble signature forgery clearly mine admitted local branch csr know td bank fraud department driver license number written back deposit slip presumably written employee td bank branch name spelled wrong one withdrawal slip signature obviously forged didnt look like signature td bank fraud department recommended restrict td account mind called noticed online charge pending hadnt even posted yet td bank gave fraudster money different bank account money available may returned td bank internal invest,poor_quality,low,personne inconnue utilisée fausse carte d'identité personne retirée compte séparé détenir un guichet unique de la banque td retrait de transaction effectué physiquement xxxxtd adresse de l'emplacement bancaire adresse de ny emplacement de la banque floride alléguer un vol à l'intérieur du compte de routage de travail routage de floride retrait numéro un pris retrait de compte personnel retrait pris compte de compte professionnel de floride lié en direct banque floride total en espèces remis fraudeur soumis différent bordereau de retrait aucune écriture ne correspondait pas à la mienne écriture bâclée ressemblait à un gribouillage contrefaçon de signature clairement la mienne admise succursale locale rse savoir département de fraude bancaire td numéro de permis de conduire écrit en arrière bordereau de dépôt vraisemblablement écrit employé nom de la succursale de la banque td mal orthographié une signature du bordereau de retrait manifestement forgée ne ressemblait pas à la signature département de fraude de la banque td recommandé restreindre le compte td esprit appelé remarqué frais en ligne en attente n'avait même pas encore publié la banque td a donné de l'argent au fraudeur différent compte bancaire l'argent disponible peut être retourné investissement interne de la banque td
filing complaint experian experian processed dispute request sent certified mail dispute account start received completed source experian date submitted estimated resolution date report number account number company address mn experian reported disputed account updated reviewed account information changed account still reporting fake open date fact account open date reporting dated recent reflect account newer really reporting original balance account inaccurate account reflecting term account one month inaccurate requested proof provided validation inaccuracy false information reporting credit report also filed dispute directly letter sent certified mail return receipt received confirmation receipt validation letter today received response experian aware inaccuracy continue report account credit file account specifically experian validate debt refused validate debt experian sent back notification stating account updated account still reporting inaccurate information previously reporti,poor_quality,low,dépôt de plainte experian experian traité demande de litige envoyé courrier certifié compte de litige début reçu complété source experian date soumise résolution estimée date numéro de rapport numéro de compte adresse de l'entreprise mn experian signalé compte contesté mis à jour révisé informations sur le compte compte modifié toujours rapport faux date d'ouverture compte de fait date d'ouverture rapport daté récent refléter compte plus récent vraiment rapport solde original compte inexact compte reflétant compte à terme un mois inexact demandé preuve fournie validation inexactitude fausses informations rapport de crédit également déposé litige directement lettre envoyée courrier certifié accusé de réception reçu confirmation reçu lettre de validation aujourd'hui réponse reçue experian conscient de l'inexactitude continuer à rapporter le compte de dossier de crédit compte spécifiquement experian valider la dette refusée valider la dette experian a renvoyé une notification indiquant que le compte a été mis à jour le compte rapporte toujours des informations inexactes précédemment signalées
well fargo auto currently sending document fake cpi policy number inaccurate date policy placed car loan account resulting delay payment allocation program care team customer called well fargo denied well fargo advised third party co named answer regarding account information well fargo provide mediation form request may obtain mediation outside well fargo given well fargo mediation group phone number get help mediation mediation group referred back well fargo cpi care team request mediation form able assist fraudulent letter claim receive mediation form called well fargo care team responsible allocation payment told entitled mediation form must accept fraudulent letter rejecting dispute inaccurate payment provided well fargo auto cpi settlement complete payment history loan validating dollar solely fraudulent in premium fee int claiming fix error since well fargo auto along well fargo bank claiming website addressing account wrongfully charged duplicate in premium order make thing rig,poor_quality,low,well fargo auto envoie actuellement un document faux numéro de police cpi date inexacte politique placée compte de prêt de voiture retard résultant paiement allocation programme équipe de soins client appelé well fargo refusé well fargo conseillé tiers co-nommé réponse concernant les informations de compte well fargo fournir un formulaire de médiation demande peut obtenir une médiation à l'extérieur well fargo étant donné le numéro de téléphone du groupe de médiation well fargo obtenir de l'aide groupe de médiation de médiation renvoyé well fargo cpi care team demande formulaire de médiation capable aider lettre frauduleuse réclamation recevoir formulaire de médiation appelé well fargo care team responsable allocation paiement dit droit formulaire de médiation doit accepter lettre frauduleuse rejetant le litige paiement inexact fourni règlement Well Fargo Auto CPI historique de paiement complet prêt validant le dollar uniquement frauduleux dans les frais de prime int réclamant une correction d'erreur depuis Well Fargo Auto le long de la banque Well Fargo réclamant un site Web adressant un compte facturé à tort en double dans une commande premium faire une plate-forme de chose
ace cash express used tactic gain money debt harassed u phone phony law firm call u threaten u legal action thousand dollar legal fee take action immediately said personal injury firm irrelevant collecting debt sent u fake document stating legal action taken email document back signed received u caught settlement ace cash express thing im inform continuing tactic,poor_quality,critical,as cash express utilisé tactique gagner de l'argent dette harcelé vous téléphone faux cabinet d'avocats appel vous menacez vous une action en justice mille dollars de frais juridiques agir immédiatement dit blessure corporelle entreprise non pertinente recouvrement de dettes vous a envoyé un faux document indiquant une action en justice intentée email document retour signé reçu vous avez attrapé règlement as cash express chose je vous informe tactique continue
girl steal cheat cheat people pretending donates phone request money send phone sends photo inside sends fake request money agreed amount transfer price requires block work asked download cash app transfer money app name app name send friend explan said account scaamed took,poor_quality,low,fille voler tricher tricher les gens faire semblant de faire un don demande de téléphone argent envoyer le téléphone envoie une photo à l'intérieur envoie fausse demande d'argent montant convenu prix de transfert nécessite un bloc de travail demandé télécharger de l'argent transfert d'application argent nom de l'application nom de l'application envoyer un ami expliquer ledit compte arnaqué a pris
received collection notice credit management lp tx never service cable service last year husband name mind transferred service new address dont know address fraud scam wrong person lost lot business seen news creating fake account people information one company fraudulent activity getting people information,poor_quality,low,reçu avis de collecte gestion du crédit lp tx jamais service service de câble l'année dernière nom du mari esprit service transféré nouvelle adresse ne sait pas adresse fraude arnaque mauvaise personne lot perdu affaires vu nouvelles créer faux compte informations sur les personnes une entreprise activité frauduleuse obtenir des informations sur les personnes
applied va mortgage bank america provided requested information initially given tentative closing date within week sent paperwork needed revised almost daily paperwork pertaining major issue thing signing page pest control report seller buyer mandating signature could electronically signed wet signature request made information inspector appraiser never heard party worked respective field year requested send proof home repair listed contract done licensed plumber electrician however realtor sent information told license could verified probably fake underwriting agent nightmare reasonable explanation getting runaround also questionable action underwriting department working well loan officer told interest rate could changed locked also told could convert va loan conventional loan even qualified changed bank america closed new mortgage company stated didnt understand bank america able new mortgage company stated one cleanest file seen awhile hope treatment nothing anything except fact pe,poor_quality,low,appliqué va hypothèque banque Amérique a fourni les informations demandées initialement donnée date de clôture provisoire dans la semaine envoyé les documents nécessaires révisés presque quotidiennement documents relatifs au problème majeur page de signature rapport de lutte antiparasitaire le vendeur acheteur mandatant la signature pourrait signé électroniquement signature humide demande d'information inspecteur évaluateur n'a jamais entendu la partie a travaillé l'année de terrain respective demandée envoyer la preuve réparation à domicile contrat répertorié effectué plombier électricien agréé cependant l'agent immobilier a envoyé les informations dites la licence pourrait être vérifiée probablement faux agent de souscription cauchemar explication raisonnable obtenir un contournement également action douteuse le service de souscription fonctionne bien l'agent de prêt a dit que le taux d'intérêt pourrait changer verrouillé également dit pourrait convertir prêt va prêt conventionnel même qualifié changé banque américaine fermée nouvelle société hypothécaire déclarée ne comprenait pas la banque américaine capable nouvelle société hypothécaire déclaré un dossier le plus propre vu un moment espoir traitement rien rien sauf fait pe
charged entire credit line merchant time never heard never attempted charge entire credit line notified way chase credit card trying make online purchase would never approved filed dispute chase charge question still pending representative helped sent new card balance back correct amount everything appeared resolved received notice chase chargeback reversed responsible immediately called chase never found phone number merchant still responded email sent support team representative chase spoke time stated responsible due ip address matching old phone longer posse many year ip address get hacked time also identify person identifies device case also faked masked using software others banked used credit card jp morgan chase problem protected chase feel treated differently apparently happens often many news report chase treat never missed payment account reviewing financial statement found deposit merchant checking account amount tried contacting predictit regarding deposit authorize reques,poor_quality,critical,facturé toute la ligne de crédit marchand temps jamais entendu jamais tenté facturer toute la ligne de crédit notifié manière chasser la carte de crédit essayer de faire un achat en ligne ne serait jamais approuvé déposé litige poursuite question de charge toujours en attente représentant aidé envoyé nouvelle carte solde retour montant correct tout semblait résolu reçu avis chasse rétrofacturation annulé responsable immédiatement appelé chasse jamais trouvé numéro de téléphone marchand a toujours répondu e-mail envoyé représentant de l'équipe d'assistance Chase temps de parole déclaré responsable en raison adresse IP correspondant à l'ancien téléphone plus groupe de nombreuses années d'adresse IP être piraté temps également identifier la personne identifie le boîtier de l'appareil également falsifié masqué à l'aide d'un logiciel autres mis en banque carte de crédit utilisée jp morgan problème de chasse protégé chasse se sentir traité différemment apparemment cela arrive souvent de nombreux reportages chasse traiter jamais manqué compte de paiement examen des états financiers trouvé dépôt marchand montant du compte courant essayé de contacter prédictit concernant les demandes d'autorisation de dépôt
cash app account hacked took different amount second transfer bank account sent different account without authorization amount sent fake bitcoin account tried refund amount even dispute transaction stated need file police report investigation filed police report fraud unauthorized transaction,poor_quality,low,compte d'application de trésorerie piraté a pris un montant différent deuxième compte bancaire de transfert envoyé compte différent sans autorisation montant envoyé faux compte Bitcoin essayé montant de remboursement même litige transaction déclaré besoin fichier rapport de police enquête déposé rapport de police fraude transaction non autorisée
sold counterfeit coin company operated several name advertized money taken paypal include police report form detailing dollar amount paypal first offered system could get refund refunded one shipment led wild goosechase messaging system said way could contacted never able talk real person although requested multiple time said would refused wanted ship coin back counterfeiter expense wait refund counterfeiter refused law two coin real plus value addition although contact paypal daily reported running ad police department fbi secret service still running ad operating scam,poor_quality,low,vendu pièce de monnaie contrefaite société exploitée plusieurs noms annoncés argent pris paypal inclure formulaire de rapport de police détaillant le montant en dollars paypal premier système proposé pourrait obtenir un remboursement remboursé un envoi conduit système de messagerie wild goosechase dit moyen pourrait contacté jamais capable de parler personne réelle bien que demandé à plusieurs reprises aurait refusé voulait expédier la pièce de monnaie retour frais du contrefacteur attendre remboursement contrefacteur refusé loi deux pièces de monnaie réelles plus valeur ajoutée bien que le contact paypal ait été signalé quotidiennement en cours d'exécution d'une publicité département de police services secrets du fbi toujours en cours d'arnaque d'exploitation publicitaire
company dont review attached letter receive sent letter advertising charge overdraft rascal thefting money account sending letter advertising charge sended letter without description charge charged described balance cobrado poor quality statement transaction undescribed response made rascal read evidende rascal,poor_quality,low,entreprise dont avis lettre jointe recevoir lettre envoyée frais de publicité découvert coquin vol compte d'argent lettre d'envoi frais de publicité lettre envoyée sans description frais facturés solde décrit cobrado déclaration de mauvaise qualité transaction réponse non décrite fait coquin lire evidende coquin
recently forward complaint file regard charged account closed account w negated replaced defective sofa bed stated would purposelessly kept account active past day day account finally charged erroneously making payment year authorizing account closed advising payment would made refusal replaced defective purchased sofa bed willfully kept account active changed date account supposed removed removed credit report completely incompetent conducting thorough investigation inaccurate information given updated without inquiry sincerely would appreciated cfpb would seriously investigate matter completely mishandled overlooked original complaint regarding account received cfpb resolved complaint removing account report unfortunately account currently remains active experian report dispute initiated experian report requesting removal account credit report advising deleted account credit report experian continues overlooked complaint without inquiring confirmed removal account kindly request cfpb,poor_quality,low,récemment transmis le dossier de plainte concerne le compte facturé compte fermé avec annulé remplacé canapé-lit défectueux déclaré aurait inutilement gardé un compte actif la veille compte du jour finalement facturé par erreur en faisant le paiement année autorisant le compte fermé en informant le paiement aurait été refusé remplacé défectueux acheté canapé-lit volontairement gardé compte actif date modifiée compte supposé supprimé supprimé rapport de crédit complètement incompétent mener une enquête approfondie informations inexactes données mises à jour sans enquête sincèrement apprécié cfpb enquêterait sérieusement sur l'affaire complètement mal gérée plainte originale négligée concernant le compte reçu cfpb résolu plainte suppression rapport de compte malheureusement compte actuellement reste actif rapport experian litige initié rapport experian demandant la suppression du compte rapport de crédit informant le rapport de crédit du compte supprimé experian continue la plainte négligée sans s'enquérir du compte de suppression confirmé veuillez demander cfpb
called compa ny bmw financial service llc lower monthly payment renegotiate payment plan show play told agent facing hardship due coronavirus send deferment plan two month charging finance charge age loan greedy third class company written website going help customer realty nothing providing fake public empathy received two email bmw showing fake empathy towards people testing time corona virus epidemic false greedy making money statement false please get carried away spineless snarky statement,poor_quality,low,appelé compa ny bmw service financier llc paiement mensuel inférieur renégocier le plan de paiement montrer jouer dit agent face à des difficultés dues au coronavirus envoyer un plan de report deux mois charge finance charge âge prêt avide société de troisième classe site Web écrit aller aider client immobilier rien fournir fausse empathie publique reçu deux e-mail bmw montrant fausse empathie envers les gens temps de test épidémie de virus corona faux avide gagner de l'argent déclaration fausse s'il vous plaît laissez-vous emporter sans veule déclaration sarcastique
xxxxxxxx say proof income photoshopped reason could given checking account submit fake information also provide information came decision documentation photoshopped provided information prove still shut account organization discriminatory lender discriminates people based race age culture religion,poor_quality,low,xxxxxxxx dire une preuve de revenu la raison photoshoppée pourrait donner un compte courant soumettre de fausses informations fournir également des informations est venu la documentation de la décision photoshopée les informations fournies prouvent toujours la fermeture de l'organisation du compte prêteur discriminatoire discrimine les personnes en fonction de la race âge culture religion
account citi illegally sold fake account violation title usc f fcra prohibited sell account reported fraudulent reported fake account created citi discovered criminality citi went ahead sold account criminal collection agency violation federal law see attached fraud alert cra documentation irs special agent special agent specifically communicated stealing id fact another person california florida using credential mexican would also use person mailbox snagg incoming mail person would return work sophisticated,poor_quality,low,compte citi vendu illégalement faux compte violation titre usc f fcra interdit vente compte signalé frauduleux signalé faux compte créé citi découvert criminalité citi est allé de l'avant vendu compte criminel agence de recouvrement violation loi fédérale voir ci-joint alerte de fraude cra documentation irs agent spécial agent spécial spécifiquement communiqué vol id fait une autre personne californie floride utilisant les informations d'identification mexicain utiliserait également la boîte aux lettres de la personne snagg courrier entrant la personne retournerait le travail sophistiqué
please see attached document happened went bank america atm system withdrawal last checking account went use local metro subway purchase metro card gave lady one boa dispensed atm system hear little money fake flabbergasted hear word immediately gave able collect stuck fake bill money caused great embarrassment distressed elderly hear last little dollar fake large company like boa put trust banking institute immediately went boa matter addressed looked fraudster take reimbursement distraught moment endeavor branch said would investigate matter would notified allowed week communication email countless time go back branch get end result dispute simply stated boa large company chump change consumer last loooking reimbursement still hold level stress caused,poor_quality,critical,"s'il vous plaît voir le document ci-joint arrivé est allé banque Amérique retrait du système atm dernier compte courant allé utiliser métro local achat de métro carte de métro a donné à dame un boa distribué système atm entendre peu d'argent faux sidéré entendre mot immédiatement donné capable de collecter de l'argent de fausse facture bloquée a causé un grand embarras personnes âgées en détresse entendre le dernier petit dollar faux grande entreprise comme boa mettre confiance institut bancaire immédiatement allé boa affaire abordée regardé fraudeur prendre remboursement désemparé moment effort branche dit enquêterait affaire serait notifié semaine communication email d'innombrables fois revenir branche obtenir résultat final litige simplement déclaré boa grande entreprise, changement de consommateur, dernière recherche, le remboursement est toujours maintenu, niveau de stress causé"
might concern bought three item best buy two item defective best buy fail send new item item cost usd decide sent item back talking best buy get label fail resolve problem best buy want take responsibility ship item back also month finance brake charging fee every month reason everyone buy best buy extremely careful,poor_quality,low,pourrait concerner acheté trois articles meilleur acheter deux articles défectueux meilleur acheter échouer envoyer un nouvel article coût de l'article usd décider renvoyer l'article parler meilleur acheter obtenir étiquette échouer résoudre le problème meilleur acheter vouloir prendre la responsabilité expédier l'article en arrière également mois finances frais de charge de frein chaque mois raison tout le monde achète meilleur achat extrêmement prudent
since td bank account frozen login credential updated lock account called went branch manager thing told account sent fraud fake account brought exact check branch pa refused even look called main td line figure cant even access account told somebody td looking name number file since called every week least time week new information time call hang immediately give account number,poor_quality,critical,depuis le compte bancaire td identifiant de connexion gelé identifiant de connexion mis à jour compte de verrouillage appelé est allé directeur de succursale chose dite compte envoyé fraude faux compte apporté chèque exact succursale pa refusé même regarder appelé chiffre de la ligne td principale je ne peux même pas accéder au compte dit à quelqu'un td cherchant nom numéro fichier depuis appelé chaque semaine moins de temps semaine nouvelle information heure d'appel pendre immédiatement donner le numéro de compte
tried dispute child support credit report letter stating account open last payment made information credit report wrong date correct payment made account old credit report fake payment open date showed sent proof well contacted child support getting right answer child support saying send information credit reporting agency credit reporting agency saying getting right information removed sent correct information reporting credit agency corrected transunion trying explain dispute agent hung called back talked supervisor said play back conversation get back never need help stopping obtain place live,poor_quality,low,essayé litige pension alimentaire pour enfants rapport de crédit lettre indiquant compte ouvert dernier paiement effectué informations rapport de crédit mauvaise date paiement correct effectué compte ancien rapport de crédit faux paiement date d'ouverture montré preuve envoyée bien contacté pension alimentaire pour enfants obtenir la bonne réponse pension alimentaire pour enfants disant envoyer des informations agence d'évaluation du crédit agence d'évaluation du crédit disant obtenir les bonnes informations supprimées envoyé des informations correctes déclaration agence de crédit corrigée transunion essayer d'expliquer le différend agent accroché rappelé parlé superviseur a dit rejouer la conversation revenir jamais besoin d'aide arrêter obtenir une place en direct
sent letter asking send verification debt common name mail coming home person name debt merging file sent letter company asking send document stating keep sending computer generated document fake fraudulent need removed credit report hurting getting credit pandemic feed family company taking advantage people hard time saying owe dollar cell phone bill float almost year ago never phone company mother phone plan since document sent payment taking account thats mine doc fraud charge credit card everyday payment thats real,poor_quality,low,lettre envoyée demandant envoyer vérification dette nom commun courrier rentrer à la maison nom de la personne fichier de fusion de dettes lettre envoyée société demandant envoyer un document indiquant continuer à envoyer un document généré par ordinateur faux besoin frauduleux supprimé rapport de crédit blesser obtenir du crédit alimentation en cas de pandémie entreprise familiale profiter des gens qui ont du mal à dire devoir un dollar facture de téléphone portable flotter il y a presque un an jamais compagnie de téléphone plan de téléphone mère depuis le document envoyé paiement en tenant compte c'est mon doc frais de fraude carte de crédit paiement quotidien c'est réel
